OG7_0000583	apis|A0A8R2JQ71
OG7_0004147	ahos|F4B5K3
OG7_0005475	apis|C4WY98
OG7_0004014	apis|A0A8R1TEH0
OG7_0003779	apis|C4WXY4
OG7_0008473	apis|A0A8R2ABS3
OG7_0003121	apis|A0A8R2JRT1
OG7_0007235	apis|A0A8R2JKP9
OG7_0000616	apis|A0A8R2FA05
OG7_0004535	ahos|F4B4U3
OG7_0003852	apis|A0A8R2JN47
OG7_0004461	ahos|F4B5Z8
OG7_0000362	apis|A0A8R2D3W8
OG7_0002911	apis|A0A8R1W4X4
OG7_0000573	apis|A0A8R2JS16
OG7_0008354	apis|A0A8R2BAL3
OG7_0008358	apis|C4WVB2
OG7_0001845	apis|A0A8R2B6R3
OG7_0005267	apis|A0A8R1W4B3
OG7_0000823	ahos|F4B7U5
OG7_0000339	apis|A0A8R2D387
OG7_0004963	ahos|F4B7J2
OG7_0004178	ahos|F4B3M3
OG7_0000498	apis|A0A8R1W094
OG7_0006187	apis|A0A8R2D860
OG7_0004672	ahos|F4B8S4
OG7_0004174	ahos|F4B838
OG7_0000494	apis|A0A8R1W3Q3
OG7_0005790	apis|A0A8R2B336
OG7_0008620	apis|A0A8R1VYG2
OG7_0005226	apis|A0A8R2D210
OG7_0006803	apis|A0A8R2A596
OG7_0006493	apis|A0A8R1W5A9
OG7_0000804	apis|A0A8R1W6B4
OG7_0000065	apis|A0A8R2JWK9
OG7_0006828	apis|A0A8R1W533
OG7_0000808	apis|A0A8R2FBG2
OG7_0005737	apis|A0A8R1W0U0
OG7_0001635	apis|A0A8R2A7Z9
OG7_0006824	apis|A0A8R2A424
OG7_0006651	apis|A0A8R2BA80
OG7_0002995	apis|A0A8R2JRP9
OG7_0002131	apis|A0A8R2A3Z2
OG7_0006578	apis|C4WSD7
OG7_0006574	apis|A0A8R2JL75
OG7_0005556	apis|A0A8R2A5W2
OG7_0007287	apis|C4WVA6
OG7_0004587	ahos|F4B4T1
OG7_0001572	apis|A0A8R1VY73
OG7_0003272	apis|A0A8R2B176
OG7_0001363	apis|A0A8R2JL23
OG7_0007765	apis|A0A8R2D5W0
OG7_0006991	apis|A0A8R1W2N3
OG7_0006547	apis|A0A8R1W9K1
OG7_0002655	apis|A0A8R1ZZ78
OG7_0006135	apis|A0A8R1W734
OG7_0001151	apis|A0A8R2NSD7
OG7_0002980	apis|A0A8R2FDY0
OG7_0005396	apis|C4WSR8
OG7_0001822	apis|A0A8R1W3I4
OG7_0008031	apis|A0A8R2JMD1
OG7_0002507	apis|A0A8R2A2M5
OG7_0003604	apis|A0A8R1W8F5
OG7_0003711	apis|C4WUV7
OG7_0003102	apis|A0A8R2A6J9
OG7_0003608	apis|A0A8R2B6X7
OG7_0005809	apis|A0A8R1ZZ68
OG7_0001653	apis|A0A8R1VZM3
OG7_0003349	apis|A0A8R2A7F4
OG7_0002365	apis|C4WXK5
OG7_0008536	apis|A0A8R2B8R8
OG7_0001491	apis|A0A8R2B742
OG7_0003386	apis|A0A8R2D5V3
OG7_0005512	apis|A0A8R1W9P4
OG7_0005966	apis|A0A8R1W1B4
OG7_0006860	apis|A0A8R2BAV0
OG7_0003029	apis|A0A8R2NR81
OG7_0000436	apis|A0A8R1WBU8
OG7_0007523	apis|A0A8R2D7N7
OG7_0002979	apis|A0A8R1W7U5
OG7_0004900	ahos|F4B3Q4
OG7_0004223	ahos|F4B875
OG7_0006153	apis|A0A8R2H5N3
OG7_0005927	apis|C4WXH5
OG7_0001993	apis|A0A8R2NKZ6
OG7_0001706	apis|A0A8R2JP37
OG7_0002633	apis|A0A8R2A650
OG7_0005051	ahos|F4B3T5
OG7_0006361	apis|A0A8R1W5M6
OG7_0007873	apis|A0A8R2AZF7
OG7_0008139	apis|A0A8R2A7Z2
OG7_0007949	apis|A0A8R1W4N2
OG7_0004553	ahos|F4B434
OG7_0001059	apis|A0A8R2D4R1
OG7_0007986	apis|A0A8R2FCM6
OG7_0007253	apis|A0A8R2A2G7
OG7_0007508	apis|A0A8R2HAA9
OG7_0000154	apis|A0A8R2B9D8
OG7_0002843	apis|A0A8R2A731
OG7_0003816	apis|C4WTA0
OG7_0008664	apis|A0A8R1TD77
OG7_0008162	apis|A0A8R2FC99
OG7_0004208	ahos|F4B7C6
OG7_0003780	apis|A0A8R2A6D0
OG7_0000652	apis|A0A8R2D4C7
OG7_0000158	apis|A0A8R1W528
OG7_0007504	apis|A0A8R2A634
OG7_0003470	apis|A0A8R1W4H1
OG7_0004204	ahos|F4B4X4
OG7_0005334	apis|A0A8R2H6Y7
OG7_0001801	apis|A0A8R1W506
OG7_0004393	ahos|F4B892
OG7_0005338	apis|C4WUI8
OG7_0003795	apis|A0A8R2NMK5
OG7_0002039	apis|A0A8R1W7T0
OG7_0005499	apis|A0A8R2A3T0
OG7_0003623	apis|A0A8R2ABS8
OG7_0001415	apis|A0A8R2D6C2
OG7_0000992	apis|A0A8R2NN95
OG7_0001300	apis|A0A8R1W855
OG7_0002062	apis|A0A8R1XFZ9
OG7_0005691	apis|A0A8R2FER8
OG7_0004359	ahos|F4B3R1
OG7_0002119	apis|A0A8R2AA07
OG7_0003430	apis|A0A8R2B8D7
OG7_0007643	apis|A0A8R2JSS2
OG7_0003183	apis|A0A8R2B619
OG7_0005347	apis|A0A8R2F6T7
OG7_0000395	apis|A0A8R2NL44
OG7_0003807	apis|A0A8R2A4T0
OG7_0005453	apis|A0A8R2JST5
OG7_0006596	apis|A0A8R2B3K4
OG7_0008455	apis|A0A8R1W333
OG7_0008179	apis|A0A8R2H972
OG7_0000242	apis|A0A8R2D292
OG7_0000555	apis|A0A8R2JLS4
OG7_0005951	apis|C4WUN0
OG7_0001093	apis|A0A8R2FE50
OG7_0004599	ahos|F4B8F9
OG7_0007105	apis|A0A8R2D641
OG7_0008019	apis|C4WSI8
OG7_0000881	apis|A0A8R2NMG8
OG7_0007299	apis|A0A8R2A4I9
OG7_0000380	apis|A0A8R2NSR2
OG7_0003929	apis|A0A8R2NN79
OG7_0005378	apis|C4WVV9
OG7_0002079	apis|A0A8R2B789
OG7_0004000	apis|A0A8R2JTH4
OG7_0005027	ahos|F4B8G2
OG7_0006356	apis|A0A8R2JXH7
OG7_0005066	ahos|F4B5X6
OG7_0005374	apis|A0A8R2JXJ8
OG7_0002420	apis|A0A8R2A330
OG7_0008576	apis|A0A8R2JR63
OG7_0000225	apis|A0A8R2D2Y2
OG7_0007792	apis|A0A8R1W1U7
OG7_0006205	apis|A0A8R2AZD6
OG7_0006199	apis|A0A8R2A054
OG7_0001959	apis|A0A8R2JQ80
OG7_0007086	apis|A0A8R1WZ42
OG7_0004412	ahos|F4B4H4
OG7_0001243	apis|A0A8R2FD97
OG7_0002516	apis|A0A8R1W0F3
OG7_0003543	apis|A0A8R1W413
OG7_0007049	apis|A0A8R2A239
OG7_0002962	apis|A0A8R1WYR9
OG7_0007329	apis|A0A8R2ABD6
OG7_0007833	apis|A0A8R2A7D3
OG7_0000311	apis|A0A8R2D297
OG7_0005615	apis|A0A8R2B5Z5
OG7_0002201	apis|A0A8R2D4B1
OG7_0002673	apis|C4WT13
OG7_0001717	apis|A0A8R2FA40
OG7_0000092	apis|A0A8R2BAD9
OG7_0003497	apis|A0A8R1W4S4
OG7_0001699	apis|A0A8R2JQ82
OG7_0004196	ahos|F4B4Q2
OG7_0000476	apis|A0A8R2JL17
OG7_0006750	apis|A0A8R2NLT4
OG7_0008613	apis|A0A8R1W3D2
OG7_0002939	apis|A0A8R2JLZ4
OG7_0000749	apis|A0A8R2B7K4
OG7_0000786	apis|A0A8R2NLA8
OG7_0000810	apis|A0A8R1W4Q6
OG7_0001316	apis|C4WS18
OG7_0002659	apis|C4WRJ4
OG7_0006668	apis|A0A8R2NSA8
OG7_0005282	apis|A0A8R2JKY3
OG7_0007769	apis|A0A8R1W6T1
OG7_0006664	apis|A0A8R2NSN0
OG7_0006162	apis|A0A8R2A356
OG7_0004007	apis|A0A8R2HBD7
OG7_0005020	ahos|F4BA46
OG7_0000387	apis|A0A8R2FBT7
OG7_0007732	apis|C4WWW3
OG7_0001471	apis|A0A8R2D4M8
OG7_0001781	apis|A0A8R2D5A5
OG7_0006139	apis|A0A8R2A529
OG7_0002999	apis|A0A8R2HA69
OG7_0004136	ahos|F4B8V5
OG7_0001639	apis|A0A8R2B7A3
OG7_0003437	apis|A0A8R2NU48
OG7_0005340	apis|A0A8R2D642
OG7_0003800	apis|A0A8R2A018
OG7_0000069	apis|A0A8R2BBQ1
OG7_0003301	apis|A0A8R2NL25
OG7_0007428	apis|A0A8R2HB93
OG7_0005841	apis|A0A8R2H3X2
OG7_0001662	apis|A0A8R1TEE2
OG7_0001164	apis|A0A8R2JSK7
OG7_0007893	apis|A0A8R2NR67
OG7_0007424	apis|A0A8R2NM00
OG7_0001973	apis|A0A8R2F7R4
OG7_0000032	apis|A0A8R2H5P3
OG7_0001168	apis|A0A8R2D106
OG7_0001849	apis|A0A8R2A1H3
OG7_0006536	apis|C4WX14
OG7_0007403	apis|A0A8R1W3K0
OG7_0001710	apis|A0A8R2A7W4
OG7_0001886	apis|A0A8R2H5W1
OG7_0004458	ahos|F4B9D7
OG7_0005631	apis|A0A8R2D7Q3
OG7_0004916	ahos|F4BA68
OG7_0003490	apis|A0A8R2NNU2
OG7_0006757	apis|A0A8R2A3V0
OG7_0002053	apis|A0A8R1W059
OG7_0000817	ahos|F4B6H8
OG7_0004454	ahos|F4B408
OG7_0000335	apis|A0A8R2NSA7
OG7_0002427	ahos|F4B7G1
OG7_0008361	apis|A0A8R2BA94
OG7_0003775	apis|A0A8R2JX69
OG7_0005746	apis|A0A8R2F9U8
OG7_0005479	apis|J9K1A8
OG7_0007901	apis|A0A8R1W8E7
OG7_0006919	apis|A0A8R2AZU3
OG7_0003485	apis|A0A8R2B740
OG7_0004562	ahos|F4B7S8
OG7_0005155	apis|A0A8R2JME7
OG7_0004373	ahos|F4B8W2
OG7_0002466	apis|C4WWS8
OG7_0007262	apis|A0A8R1VYT2
OG7_0005789	apis|C4WXC0
OG7_0000663	apis|A0A8R2NM25
OG7_0008153	apis|A0A8R2A245
OG7_0004539	ahos|F4B4R0
OG7_0001033	apis|A0A8R2D6N6
OG7_0000972	apis|A0A8R2D6Q1
OG7_0007239	apis|A0A8R1XGY1
OG7_0006867	apis|A0A8R1W6K2
OG7_0000806	apis|A0A8R2JMB2
OG7_0000375	apis|A0A8R2FD85
OG7_0004907	ahos|F4B4Y6
OG7_0005671	apis|A0A8R2F917
OG7_0005920	apis|C4WWE8
OG7_0006826	apis|C4WYC3
OG7_0005203	apis|A0A8R1W1Y4
OG7_0008205	apis|A0A8R1W564
OG7_0001113	apis|A0A8R2JQC4
OG7_0008199	apis|A0A8R2JQS1
OG7_0005558	apis|A0A8R1W3I7
OG7_0005554	apis|A0A8R1TF61
OG7_0004665	ahos|F4B4V2
OG7_0006576	apis|A0A8R2A7J6
OG7_0002742	apis|A0A8R1W2P5
OG7_0001073	ahos|F4B778
OG7_0004579	ahos|F4B433
OG7_0000932	apis|A0A8R1W2Z8
OG7_0002500	ahos|F4B663
OG7_0007279	apis|A0A8R1XHP2
OG7_0006613	apis|A0A8R1W4N8
OG7_0005462	apis|A0A8R2A5U4
OG7_0005394	apis|A0A8R2B9K2
OG7_0000969	apis|A0A8R2FDR9
OG7_0004829	ahos|F4B424
OG7_0004333	ahos|F4B6Z0
OG7_0002099	apis|A0A8R2D1C1
OG7_0005398	apis|A0A8R2B9W7
OG7_0003735	apis|A0A8R2ABN2
OG7_0005439	apis|C4WTZ7
OG7_0002953	apis|A0A8R2JLD4
OG7_0003265	apis|A0A8R2D6K0
OG7_0001565	apis|A0A8R2AC71
OG7_0002286	apis|A0A8R2JT04
OG7_0006179	apis|A0A8R1W908
OG7_0003448	apis|C4WWK7
OG7_0007482	apis|A0A8R1W6M1
OG7_0002249	apis|A0A8R2AFY0
OG7_0007772	apis|A0A8R2JML3
OG7_0004016	apis|A0A8R2F8K5
OG7_0003444	apis|A0A8R2FDA3
OG7_0006455	apis|A0A8R2ABU0
OG7_0008596	apis|A0A8R1XHW3
OG7_0001431	apis|A0A8R2NM32
OG7_0000112	apis|A0A8R2NLK4
OG7_0000701	apis|A0A8R2A4H8
OG7_0000614	apis|A0A8R2JQX8
OG7_0007859	apis|C4WS46
OG7_0006721	apis|C4WTT5
OG7_0001307	apis|A0A8R2A343
OG7_0000618	apis|A0A8R2FAX6
OG7_0002693	apis|A0A8R2B593
OG7_0008356	apis|A0A8R2JUR2
OG7_0001933	apis|A0A8R2A5T8
OG7_0000072	apis|A0A8R1VZ50
OG7_0002451	apis|A0A8R1XGF6
OG7_0003787	apis|A0A8R2B5B4
OG7_0006019	apis|A0A8R1TCC0
OG7_0005228	apis|A0A8R2HC20
OG7_0002725	apis|A0A8R2D4G3
OG7_0005224	apis|A0A8R2NUH7
OG7_0001679	apis|A0A8R2B7X6
OG7_0003477	apis|A0A8R2F9I8
OG7_0000496	apis|A0A8R2ACZ5
OG7_0004176	ahos|F4B5E9
OG7_0007001	apis|A0A8R1W8F3
OG7_0002191	apis|A0A8R2NQQ5
OG7_0003942	apis|A0A8R2FD92
OG7_0007988	apis|A0A8R2A4A2
OG7_0005619	apis|A0A8R1W8P3
OG7_0001723	apis|A0A8R1W6E0
OG7_0004052	apis|A0A8R1W6U9
OG7_0007325	apis|A0A8R1ZZM8
OG7_0007984	apis|A0A8R2A978
OG7_0006433	apis|A0A8R2JMF2
OG7_0005260	apis|A0A8R2A869
OG7_0003814	apis|A0A8R1W6P1
OG7_0000156	apis|A0A8R2AYT9
OG7_0004206	ahos|F4B6X6
OG7_0000745	apis|A0A8R2NVL2
OG7_0005797	apis|A0A8R1W3E3
OG7_0008627	apis|A0A8R2JPT3
OG7_0007506	apis|A0A8R1W7K7
OG7_0002935	apis|A0A8R2NK38
OG7_0006180	apis|A0A8R2NSV2
OG7_0003818	apis|A0A8R2AA93
OG7_0001695	apis|A0A8R2JM31
OG7_0001680	apis|A0A8R2F9P9
OG7_0006195	apis|A0A8R2F861
OG7_0005336	apis|C4WW34
OG7_0006209	apis|A0A8R2FDQ1
OG7_0008312	apis|A0A8R1W6C8
OG7_0007211	apis|A0A8R2JQZ5
OG7_0000229	apis|A0A8R2NUI1
OG7_0004511	ahos|F4B9W6
OG7_0004140	ahos|F4B5P5
OG7_0008091	apis|A0A8R2NTG9
OG7_0007045	apis|A0A8R1TGP5
OG7_0002563	apis|A0A8R2A8T5
OG7_0001955	apis|A0A8R2D4Y6
OG7_0006931	apis|A0A8R2D6I8
OG7_0002372	ahos|F4BA36
OG7_0000722	apis|A0A8R2NUM8
OG7_0007295	apis|A0A8R2H5U6
OG7_0008015	apis|C4WVN5
OG7_0007109	apis|A0A8R1W6V7
OG7_0003606	apis|A0A8R2JN29
OG7_0004595	ahos|F4B3Y9
OG7_0006111	apis|A0A8R2NJD2
OG7_0006540	apis|C4WX38
OG7_0006702	apis|C4WT29
OG7_0000559	apis|C4WUV1
OG7_0008538	apis|A0A8R2F8L0
OG7_0007342	apis|A0A8R1W2Q2
OG7_0003388	apis|A0A8R2B491
OG7_0002987	apis|A0A8R2NLN3
OG7_0003384	apis|A0A8R2FDF5
OG7_0008534	apis|A0A8R2H8E8
OG7_0002075	apis|A0A8R2H527
OG7_0008241	apis|A0A8R1W8K6
OG7_0003925	apis|A0A8R2B6Z2
OG7_0005013	ahos|F4B708
OG7_0000399	apis|A0A8R2JRL2
OG7_0000438	apis|A0A8R2JVG1
OG7_0003753	apis|C4WVK4
OG7_0005964	apis|A0A8R1W5Y8
OG7_0005173	apis|C4WS83
OG7_0007022	apis|A0A8R2JLQ0
OG7_0002115	apis|A0A8R2A578
OG7_0004355	ahos|F4B8R1
OG7_0005968	apis|A0A8R2H6W8
OG7_0005730	apis|A0A8R2NTK6
OG7_0000434	apis|A0A8R2H8J9
OG7_0008175	apis|A0A8R2NRL9
OG7_0001611	apis|A0A8R2AAW4
OG7_0001704	apis|A0A8R2F991
OG7_0008459	apis|A0A8R2B7H8
OG7_0004580	ahos|F4B4G6
OG7_0001708	apis|A0A8R1W7F7
OG7_0006071	apis|A0A8R2A8B1
OG7_0007280	apis|A0A8R2FCI2
OG7_0005495	apis|B7TYB6
OG7_0000447	apis|C4WUX6
OG7_0000353	apis|A0A8R2NRZ4
OG7_0008574	apis|A0A8R2F6L9
OG7_0002035	apis|A0A8R2HBA5
OG7_0003799	apis|A0A8R2A2H4
OG7_0008578	apis|A0A8R1W2I4
OG7_0004952	ahos|F4B671
OG7_0002518	apis|A0A8R1W3M0
OG7_0007084	apis|A0A8R2H8V6
OG7_0000161	apis|A0A8R1W0G5
OG7_0008651	apis|A0A8R2BBR2
OG7_0003617	apis|A0A8R2FCC0
OG7_0001419	apis|A0A8R1W3G2
OG7_0008493	apis|C4WV14
OG7_0002514	ahos|F4B8K9
OG7_0003042	apis|A0A8R1W4I1
OG7_0007088	apis|C4WWJ2
OG7_0003322	apis|A0A8R2AAY3
OG7_0001055	ahos|F4B7P6
OG7_0006031	apis|A0A8R1TCU1
OG7_0007945	apis|A0A8R2A6C2
OG7_0008135	apis|A0A8R2A5P7
OG7_0000593	apis|A0A8R2F6H7
OG7_0005133	apis|A0A8R2JQ65
OG7_0004692	ahos|F4B9W1
OG7_0008547	apis|A0A8R2JUV6
OG7_0003863	apis|A0A8R2HBX5
OG7_0000788	apis|A0A8R1W1Q7
OG7_0004194	ahos|F4B7X6
OG7_0000474	apis|A0A8R2F7S2
OG7_0005770	apis|C4WV93
OG7_0003150	apis|C4WRP7
OG7_0005480	apis|A0A8R2D278
OG7_0004198	ahos|F4B9C1
OG7_0000784	apis|A0A8R2ADT8
OG7_0000478	apis|A0A8R2JRI4
OG7_0007517	apis|A0A8R1W956
OG7_0006783	apis|C4WVJ2
OG7_0004217	ahos|F4B5G5
OG7_0001352	apis|A0A8R2F8V1
OG7_0002975	apis|A0A8R2JWN9
OG7_0005913	apis|A0A8R1W4C5
OG7_0003025	apis|A0A8R2NNN3
OG7_0006473	apis|A0A8R2H4V1
OG7_0002087	apis|A0A8R2D631
OG7_0006594	apis|A0A8R2D7S0
OG7_0007460	apis|C4WYC0
OG7_0001120	apis|A0A8R1W9F3
OG7_0006598	apis|A0A8R2A4A9
OG7_0008187	apis|A0A8R2AXW6
OG7_0006620	apis|A0A8R2D5C6
OG7_0002332	apis|C4WUE2
OG7_0006971	apis|A0A8R2AFF2
OG7_0001592	apis|C4WRJ5
OG7_0005411	apis|C4WTX1
OG7_0000600	apis|A0A8R2NNX9
OG7_0003292	apis|A0A8R1W3I8
OG7_0004743	ahos|F4B7D8
OG7_0007922	apis|A0A8R2AFE5
OG7_0006358	apis|A0A8R2D8N8
OG7_0005068	ahos|F4B3Z1
OG7_0002369	apis|A0A8R2B919
OG7_0003345	apis|A0A8R2B569
OG7_0005376	apis|A0A8R2A6Z7
OG7_0006354	apis|A0A8R2B4C4
OG7_0005064	ahos|F4B9Z1
OG7_0005805	apis|A0A8R2NPN3
OG7_0007024	apis|A0A8R2A857
OG7_0005201	apis|A0A8R2A6G8
OG7_0002615	apis|C4WSN2
OG7_0000432	apis|A0A8R2NK67
OG7_0005673	apis|C4WV26
OG7_0007028	apis|A0A8R1W8V3
OG7_0007377	apis|A0A8R2ADZ6
OG7_0005962	apis|A0A8R2NNX4
OG7_0000469	apis|A0A8R1XGT6
OG7_0001540	ahos|F4B506
OG7_0003037	apis|A0A8R2A6P1
OG7_0001111	apis|A0A8R1W7G7
OG7_0003240	apis|A0A8R2HB73
OG7_0001702	apis|Q201V3
OG7_0005939	apis|A0A8R1XHV4
OG7_0008569	apis|A0A8R2A568
OG7_0000728	apis|A0A8R2FBT4
OG7_0004830	ahos|F4B6S9
OG7_0006611	apis|A0A8R2HCB1
OG7_0006704	apis|A0A8R2H9W2
OG7_0005420	apis|A0A8R2AAY1
OG7_0000724	apis|A0A8R2D317
OG7_0004407	ahos|F4B4T9
OG7_0007609	apis|A0A8R2AC23
OG7_0003106	apis|A0A8R2BB58
OG7_0006708	apis|A0A8R1W1U4
OG7_0001071	apis|A0A8R1XED9
OG7_0007348	apis|A0A8R1WA99
OG7_0003382	apis|A0A8R2NTQ0
OG7_0005516	apis|C4WVP2
OG7_0008532	apis|A0A8R2NPI7
OG7_0004331	ahos|F4B7E3
OG7_0007344	apis|A0A8R2NQF4
OG7_0004640	ahos|F4B6E7
OG7_0001433	apis|A0A8R2B6F3
OG7_0008318	apis|A0A8R2H7L6
OG7_0001180	apis|A0A8R2ACH5
OG7_0006695	apis|A0A8R1ZZC6
OG7_0002951	apis|A0A8R2A7Y1
OG7_0008314	apis|A0A8R2H7A2
OG7_0003085	apis|A0A8R2A9V8
OG7_0002066	apis|A0A8R2F6W8
OG7_0004897	ahos|F4B3M8
OG7_0006723	apis|A0A8R1W2I1
OG7_0002374	apis|A0A8R1WAL3
OG7_0003977	apis|A0A8R2F8X7
OG7_0000996	apis|A0A8R2JKY0
OG7_0002027	apis|C4WWC4
OG7_0000703	apis|C4WRN9
OG7_0002378	apis|C4WVS0
OG7_0005079	ahos|F4B7U4
OG7_0002347	ahos|F4B6N5
OG7_0004054	apis|C4WS61
OG7_0002453	apis|A0A8R2FCG8
OG7_0003948	apis|A0A8R2B560
OG7_0007982	apis|C4WWG5
OG7_0005119	apis|A0A8R2D7V2
OG7_0004058	ahos|F4B6R8
OG7_0006955	apis|A0A8R2B6W9
OG7_0001931	apis|A0A8R2A2F0
OG7_0003090	apis|A0A8R2B7Y5
OG7_0003944	apis|A0A8R2AAB9
OG7_0002691	apis|A0A8R2B5L7
OG7_0006680	apis|A0A8R2A204
OG7_0001195	apis|A0A8R2A6K7
OG7_0007003	apis|A0A8R2FAH3
OG7_0003509	apis|A0A8R1TDN2
OG7_0008127	apis|A0A8R2FAR1
OG7_0001209	apis|A0A8R1W4J8
OG7_0000656	apis|A0A8R1W4P8
OG7_0008166	apis|A0A8R1W4V6
OG7_0003812	apis|C4WWG2
OG7_0003937	apis|A0A8R2JL98
OG7_0001594	apis|A0A8R2H3K3
OG7_0002499	apis|C4WUV5
OG7_0000100	apis|A0A8R1W008
OG7_0002338	apis|A0A8R2FCK7
OG7_0003294	apis|A0A8R2D2A2
OG7_0005039	ahos|F4B9N9
OG7_0004250	ahos|F4B672
OG7_0006120	apis|C4WWW9
OG7_0001598	apis|A0A8R1WZ30
OG7_0003298	apis|A0A8R2F810
OG7_0007550	apis|A0A8R2HBQ5
OG7_0002334	ahos|F4B3Q8
OG7_0001783	apis|A0A8R2B9F3
OG7_0007928	apis|A0A8R2FF30
OG7_0006352	apis|A0A8R2FAY8
OG7_0005062	ahos|F4B6U4
OG7_0007924	apis|A0A8R2NKE0
OG7_0001473	apis|A0A8R2FDE0
OG7_0007385	apis|C4WXR0
OG7_0007390	apis|A0A8R1W018
OG7_0001358	apis|A0A8R2JWG6
OG7_0001354	apis|C4WWT5
OG7_0004705	ahos|F4B9J0
OG7_0000246	apis|A0A8R1XDF8
OG7_0001971	apis|A0A8R1XGD4
OG7_0001620	apis|A0A8R2B926
OG7_0007891	apis|A0A8R2B6M6
OG7_0006592	apis|A0A8R1W3M8
OG7_0005843	apis|A0A8R2B144
OG7_0003303	apis|A0A8R2JR98
OG7_0000289	apis|A0A8R2JVM6
OG7_0003077	apis|A0A8R2A3Y5
OG7_0000096	apis|A0A8R2JQF7
OG7_0002927	apis|A0A8R2AB03
OG7_0008635	apis|C4WUT4
OG7_0005979	apis|A0A8R1W3D9
OG7_0007401	apis|A0A8R2D3L7
OG7_0003328	apis|A0A8R2NX02
OG7_0006419	apis|A0A8R2A3M6
OG7_0003985	apis|A0A8R1XN93
OG7_0002966	apis|A0A8R1W4P7
OG7_0003324	apis|A0A8R2NST2
OG7_0007815	apis|C4WV99
OG7_0004698	ahos|F4B7Z7
OG7_0000782	apis|A0A8R2B5A7
OG7_0007337	apis|A0A8R2H3H7
OG7_0002051	apis|A0A8R2D755
OG7_0003650	apis|A0A8R1W2R4
OG7_0004694	ahos|F4B5X7
OG7_0005633	apis|A0A8R2B4J7
OG7_0004192	ahos|F4B3X1
OG7_0000472	apis|A0A8R2H5X8
OG7_0004371	ahos|F4B661
OG7_0007796	apis|A0A8R1VYD2
OG7_0007903	apis|A0A8R1XFW6
OG7_0008572	apis|A0A8R1W1U1
OG7_0007220	apis|A0A8R2NSH3
OG7_0005507	apis|A0A8R1W6Q0
OG7_0004520	ahos|F4B551
OG7_0008363	apis|A0A8R2A5A7
OG7_0004958	ahos|F4BA07
OG7_0002512	apis|A0A8R2A7M8
OG7_0006055	apis|A0A8R1W1S9
OG7_0001031	apis|A0A8R2B2R6
OG7_0005365	apis|A0A8R1X1M1
OG7_0003990	apis|A0A8R2B420
OG7_0004416	ahos|F4B8T7
OG7_0003044	apis|A0A8R2A432
OG7_0003117	apis|A0A8R1W644
OG7_0008151	apis|A0A8R2B3K7
OG7_0004954	ahos|F4B8Y7
OG7_0000661	apis|A0A8R2NP08
OG7_0004870	ahos|F4B9A2
OG7_0003048	apis|A0A8R2FBK5
OG7_0002809	apis|A0A8R2H7R8
OG7_0007082	apis|A0A8R1WAY1
OG7_0004564	ahos|F4B8Y6
OG7_0005655	apis|A0A8R2A1D0
OG7_0001757	apis|A0A8R2NT89
OG7_0007264	apis|A0A8R2AAL3
OG7_0004568	ahos|F4B6Q6
OG7_0007445	apis|A0A8R2A478
OG7_0000351	apis|A0A8R2NNV0
OG7_0007268	apis|A0A8R2A6N0
OG7_0003236	apis|A0A8R2H9N6
OG7_0006849	apis|A0A8R2H765
OG7_0000974	apis|A0A8R2JSE3
OG7_0008491	apis|A0A8R2NSM7
OG7_0001536	ahos|F4B5M3
OG7_0000850	apis|A0A8R2JQP6
OG7_0006710	apis|A0A8R2A802
OG7_0008653	apis|A0A8R2D2L1
OG7_0002396	apis|C4WY99
OG7_0000163	apis|A0A8R2JL51
OG7_0005980	apis|A0A8R2AAW5
OG7_0000978	apis|A0A8R2JRX4
OG7_0006886	apis|A0A8R1WB27
OG7_0000591	apis|A0A8R2B799
OG7_0003360	apis|A0A8R2JWW8
OG7_0004889	ahos|F4BA84
OG7_0000947	apis|A0A8R1VZP3
OG7_0005995	apis|A0A8R2AFK5
OG7_0002737	apis|A0A8R2JN87
OG7_0006033	apis|A0A8R1W5Z4
OG7_0004846	ahos|F4B5D5
OG7_0004452	ahos|F4B9V3
OG7_0002556	ahos|F4B6E8
OG7_0003861	apis|A0A8R1TGS5
OG7_0001919	apis|A0A8R2JTH7
OG7_0005131	apis|A0A8R2HBM3
OG7_0008059	apis|A0A8R2JX71
OG7_0006471	apis|A0A8R2FCP2
OG7_0005911	apis|A0A8R2A7B2
OG7_0000515	apis|A0A8R2B5W2
OG7_0004636	ahos|F4B7X0
OG7_0001139	apis|A0A8R2JVS0
OG7_0006781	apis|A0A8R2NKU1
OG7_0001668	apis|A0A8R2F857
OG7_0002790	apis|A0A8R1W3H0
OG7_0006316	apis|A0A8R2A679
OG7_0002226	apis|A0A8R2NMX6
OG7_0007422	apis|A0A8R2NMI0
OG7_0000034	apis|A0A8R2D0S7
OG7_0001664	apis|A0A8R2JRZ3
OG7_0001162	apis|A0A8R2JLU2
OG7_0002267	ahos|F4B495
OG7_0000038	apis|A0A8R2JT43
OG7_0006662	apis|A0A8R2NPS0
OG7_0005413	apis|A0A8R2A3S2
OG7_0003727	apis|A0A8R2NV96
OG7_0005288	apis|A0A8R2B4J5
OG7_0002475	apis|A0A8R2ACT2
OG7_0006164	apis|A0A8R1W5R4
OG7_0000270	apis|A0A8R2NM89
OG7_0006973	apis|C4WSV7
OG7_0003766	apis|A0A8R2JPY2
OG7_0002785	apis|A0A8R2AC56
